user_id,timestamp,foreground_app,opened_apps,user_group
device-00000100,2026-05-15 08:29:26,华为浏览器,备忘录;哔哩哔哩;悟空图像;WPS;飞书,大学生
device-00000100,2026-05-15 08:34:07,mindmaster,备忘录;哔哩哔哩;悟空图像;WPS;飞书,大学生
device-00000100,2026-05-15 08:34:09,哔哩哔哩,备忘录;悟空图像;WPS;飞书,大学生
device-00000100,2026-05-15 08:34:16,飞书,备忘录;悟空图像;WPS;飞书,大学生
device-00000100,2026-05-15 08:59:35,华为浏览器,备忘录;悟空图像;WPS;飞书;华为浏览器,大学生
device-00000100,2026-05-15 09:29:14,华为音乐,备忘录;悟空图像;WPS;飞书;华为浏览器;华为音乐,大学生
device-00000100,2026-05-15 10:06:15,飞书,备忘录;悟空图像;WPS;飞书;华为浏览器;华为音乐,大学生
device-00000100,2026-05-15 10:32:58,华为浏览器,备忘录;悟空图像;WPS;飞书;华为浏览器;华为音乐,大学生
device-00000100,2026-05-15 10:40:11,飞书,备忘录;悟空图像;WPS;飞书;华为浏览器;华为音乐,大学生
device-00000100,2026-05-15 16:38:31,华为浏览器,备忘录;悟空图像;WPS;飞书;华为浏览器;华为音乐,大学生
device-00000100,2026-05-15 18:51:11,飞书,备忘录;悟空图像;WPS;飞书;华为浏览器;华为音乐,大学生
device-00000100,2026-05-16 00:36:39,华为浏览器,备忘录;悟空图像;WPS;飞书;华为浏览器;华为音乐,大学生
device-00000100,2026-05-16 00:36:51,哔哩哔哩,备忘录;悟空图像;WPS;飞书;华为音乐;哔哩哔哩,大学生
device-00000100,2026-05-17 06:22:45,华为浏览器,备忘录;悟空图像;WPS;飞书;华为音乐;哔哩哔哩;华为浏览器,大学生
device-00000100,2026-05-17 06:34:29,哔哩哔哩,备忘录;悟空图像;WPS;飞书;华为音乐;哔哩哔哩,大学生
device-00000100,2026-05-17 06:34:55,飞书,备忘录;悟空图像;WPS;华为音乐;哔哩哔哩,大学生
device-00000100,2026-05-17 06:34:57,哔哩哔哩,备忘录;悟空图像;WPS;华为音乐,大学生
device-00000100,2026-05-19 10:18:10,华为浏览器,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:15:03,WPS,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:15:52,华为浏览器,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:16:17,WPS,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:22:14,华为浏览器,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:23:26,WPS,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:23:29,华为浏览器,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:23:38,WPS,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:24:21,华为浏览器,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:24:47,WPS,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:24:49,华为浏览器,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:25:04,WPS,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:25:22,华为浏览器,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:25:39,WPS,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:25:46,华为浏览器,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:26:10,WPS,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:29:59,华为浏览器,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:30:17,WPS,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 14:30:43,华为浏览器,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 19:16:55,WPS,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 19:18:14,华为浏览器,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 19:19:16,WPS,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 19:19:17,华为浏览器,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 19:20:21,WPS,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 19:24:24,悟空图像,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 19:25:18,WPS,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 19:26:07,悟空图像,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 19:26:17,WPS,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 19:27:32,华为浏览器,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 19:27:33,悟空图像,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 19:28:25,华为浏览器,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-19 19:28:27,WPS,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-20 15:53:57,华为音乐,备忘录;悟空图像;WPS;华为音乐;华为浏览器,大学生
device-00000100,2026-05-20 15:54:30,华为浏览器,备忘录;悟空图像;WPS;华为浏览器,大学生
device-00000100,2026-05-20 17:02:23,微信,备忘录;悟空图像;WPS;微信,大学生
device-00000100,2026-05-20 17:03:33,WPS,备忘录;悟空图像;微信,大学生
device-00000100,2026-05-21 12:07:42,微信,备忘录;悟空图像,大学生
device-00000100,2026-05-21 12:08:33,华为浏览器,备忘录;悟空图像;华为浏览器,大学生
device-00000100,2026-05-21 12:08:45,华为音乐,备忘录;悟空图像;华为音乐,大学生
device-00000100,2026-05-21 13:57:34,华为视频,备忘录;悟空图像;华为音乐;华为视频,大学生
device-00000100,2026-05-21 15:06:17,华为浏览器,备忘录;悟空图像;华为音乐;华为视频;华为浏览器,大学生
device-00000100,2026-05-21 15:14:18,备忘录,备忘录;悟空图像;华为音乐;华为视频;华为浏览器,大学生
device-00000100,2026-05-21 15:21:26,WPS,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-21 15:54:32,华为音乐,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-21 15:59:46,WPS,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-21 15:59:51,华为音乐,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-21 16:00:21,WPS,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-21 16:24:34,华为音乐,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-21 16:49:07,WPS,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-21 17:03:36,华为音乐,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-23 07:50:56,WPS,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-23 08:13:04,华为音乐,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-23 08:13:06,WPS,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-23 08:13:08,华为浏览器,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-23 08:16:26,华为音乐,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-23 08:25:22,华为视频,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-23 09:17:30,华为浏览器,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-23 09:19:11,华为视频,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-23 14:57:11,华为浏览器,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-23 14:58:52,华为视频,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-23 14:58:58,华为浏览器,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-23 15:32:01,华为视频,备忘录;悟空图像;华为音乐;华为视频;华为浏览器;WPS,大学生
device-00000100,2026-05-24 08:02:24,华为浏览器,备忘录;悟空图像;华为音乐;华为视频;WPS,大学生
device-00000100,2026-05-25 08:50:47,华为视频,备忘录;悟空图像;华为音乐;WPS;华为浏览器,大学生
device-00000100,2026-05-25 08:50:56,华为浏览器,备忘录;悟空图像;华为音乐;WPS;华为浏览器,大学生
device-00000100,2026-05-25 08:54:24,飞书,备忘录;悟空图像;华为音乐;WPS;华为浏览器;飞书,大学生
device-00000100,2026-05-25 08:55:20,华为浏览器,备忘录;悟空图像;华为音乐;WPS;华为浏览器;飞书,大学生
device-00000100,2026-05-25 08:57:01,飞书,备忘录;悟空图像;华为音乐;WPS;华为浏览器;飞书,大学生
device-00000100,2026-05-25 09:18:20,华为浏览器,备忘录;悟空图像;华为音乐;WPS;华为浏览器;飞书,大学生
device-00000100,2026-05-25 09:18:22,飞书,备忘录;悟空图像;华为音乐;WPS;华为浏览器;飞书,大学生
device-00000100,2026-05-25 09:18:47,华为浏览器,备忘录;悟空图像;华为音乐;WPS;华为浏览器;飞书,大学生
device-00000100,2026-05-25 10:15:00,飞书,备忘录;悟空图像;华为音乐;WPS;华为浏览器;飞书,大学生
device-00000100,2026-05-25 10:15:13,华为浏览器,备忘录;悟空图像;华为音乐;WPS;华为浏览器;飞书,大学生
device-00000100,2026-05-25 10:21:59,哔哩哔哩,备忘录;悟空图像;华为音乐;WPS;华为浏览器;飞书;哔哩哔哩,大学生
device-00000100,2026-05-25 10:38:17,华为音乐,备忘录;悟空图像;华为音乐;WPS;华为浏览器;飞书;哔哩哔哩,大学生
device-00000100,2026-05-25 14:57:41,华为浏览器,备忘录;悟空图像;华为音乐;WPS;华为浏览器;飞书;哔哩哔哩,大学生
device-00000100,2026-05-25 15:17:28,飞书,备忘录;悟空图像;华为音乐;WPS;华为浏览器;飞书;哔哩哔哩,大学生
device-00000100,2026-05-25 15:17:50,哔哩哔哩,备忘录;悟空图像;华为音乐;WPS;华为浏览器;飞书;哔哩哔哩,大学生
device-00000100,2026-05-25 18:05:53,华为浏览器,备忘录;悟空图像;华为音乐;WPS;华为浏览器;飞书;哔哩哔哩,大学生
device-00000100,2026-05-28 21:49:19,mindmaster,备忘录;悟空图像;华为音乐;WPS;华为浏览器;飞书;哔哩哔哩,大学生
device-00000100,2026-05-28 21:49:37,WPS,备忘录;悟空图像;华为音乐;华为浏览器;飞书;哔哩哔哩,大学生
device-00000100,2026-05-28 21:51:27,华为浏览器,备忘录;悟空图像;华为音乐;华为浏览器;飞书;哔哩哔哩,大学生
device-00000100,2026-05-28 21:54:07,华为音乐,备忘录;悟空图像;华为音乐;华为浏览器;飞书;哔哩哔哩,大学生
device-00000100,2026-05-29 06:55:00,华为浏览器,备忘录;悟空图像;华为音乐;华为浏览器;飞书;哔哩哔哩,大学生
device-00000100,2026-05-29 16:25:10,华为音乐,备忘录;悟空图像;华为音乐;飞书;哔哩哔哩,大学生
device-00000103,2026-05-01 14:41:33,哔哩哔哩,哔哩哔哩,大学生
device-00000103,2026-05-01 14:42:11,华为浏览器,哔哩哔哩;华为浏览器,大学生
device-00000103,2026-05-01 14:44:01,海泰浏览器,哔哩哔哩;华为浏览器;海泰浏览器,大学生
device-00000103,2026-05-01 15:13:21,哔哩哔哩,哔哩哔哩;华为浏览器,大学生
device-00000103,2026-05-01 15:48:48,微信,哔哩哔哩;华为浏览器;微信,大学生
device-00000103,2026-05-02 14:31:59,海泰浏览器,哔哩哔哩;华为浏览器;微信;海泰浏览器,大学生
device-00000103,2026-05-02 16:26:47,微信,哔哩哔哩;华为浏览器;微信;海泰浏览器,大学生
device-00000103,2026-05-02 16:28:19,哔哩哔哩,哔哩哔哩;华为浏览器;微信;海泰浏览器,大学生
device-00000103,2026-05-02 20:26:35,微信,哔哩哔哩;华为浏览器;微信;海泰浏览器,大学生
device-00000103,2026-05-03 15:36:05,哔哩哔哩,哔哩哔哩;华为浏览器;微信;海泰浏览器,大学生
device-00000103,2026-05-03 15:37:19,微信,哔哩哔哩;华为浏览器;海泰浏览器,大学生
device-00000103,2026-05-03 19:06:55,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信,大学生
device-00000103,2026-05-03 19:08:17,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信,大学生
device-00000103,2026-05-04 18:01:16,海泰浏览器,哔哩哔哩;华为浏览器;微信,大学生
device-00000103,2026-05-04 20:31:22,华为浏览器,哔哩哔哩;华为浏览器;微信;海泰浏览器,大学生
device-00000103,2026-05-05 15:50:50,哔哩哔哩,哔哩哔哩;华为浏览器;微信;海泰浏览器,大学生
device-00000103,2026-05-05 16:14:46,微信,哔哩哔哩;华为浏览器;微信;海泰浏览器,大学生
device-00000103,2026-05-06 00:03:42,海泰浏览器,哔哩哔哩;华为浏览器;微信;海泰浏览器,大学生
device-00000103,2026-05-06 10:10:40,哔哩哔哩,哔哩哔哩;华为浏览器;微信;海泰浏览器,大学生
device-00000103,2026-05-06 15:39:57,微信,哔哩哔哩;华为浏览器;微信;海泰浏览器,大学生
device-00000103,2026-05-06 15:47:29,海泰浏览器,哔哩哔哩;华为浏览器;微信;海泰浏览器,大学生
device-00000103,2026-05-06 16:09:50,微信,哔哩哔哩;华为浏览器;微信;海泰浏览器,大学生
device-00000103,2026-05-06 16:15:59,哔哩哔哩,哔哩哔哩;华为浏览器;微信;海泰浏览器,大学生
device-00000103,2026-05-06 16:18:01,微信,哔哩哔哩;华为浏览器;微信;海泰浏览器,大学生
device-00000103,2026-05-07 09:56:14,海泰浏览器,哔哩哔哩;华为浏览器;微信,大学生
device-00000103,2026-05-07 09:56:32,WPS,哔哩哔哩;华为浏览器;微信,大学生
device-00000103,2026-05-07 09:59:53,哔哩哔哩,哔哩哔哩;华为浏览器;微信,大学生
device-00000103,2026-05-07 10:03:59,微信,哔哩哔哩;华为浏览器;微信,大学生
device-00000103,2026-05-07 11:05:07,海泰浏览器,哔哩哔哩;华为浏览器;海泰浏览器,大学生
device-00000103,2026-05-07 11:18:15,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器,大学生
device-00000103,2026-05-07 15:31:54,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信,大学生
device-00000103,2026-05-07 15:35:06,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信,大学生
device-00000103,2026-05-07 15:44:14,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信,大学生
device-00000103,2026-05-09 17:20:48,WPS,哔哩哔哩;华为浏览器;海泰浏览器;微信,大学生
device-00000103,2026-05-10 12:34:07,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信,大学生
device-00000103,2026-05-10 12:45:25,海泰浏览器,哔哩哔哩;华为浏览器;海泰浏览器;微信,大学生
device-00000103,2026-05-10 13:05:03,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信,大学生
device-00000103,2026-05-11 08:27:29,华为浏览器,哔哩哔哩;华为浏览器;海泰浏览器;微信,大学生
device-00000103,2026-05-11 15:38:00,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信,大学生
device-00000103,2026-05-11 19:46:11,海泰浏览器,哔哩哔哩;华为浏览器;海泰浏览器;微信,大学生
device-00000103,2026-05-11 19:48:57,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信,大学生
device-00000103,2026-05-11 21:13:09,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信,大学生
device-00000103,2026-05-12 15:51:45,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信,大学生
device-00000103,2026-05-12 18:41:41,备忘录,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-12 18:43:01,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-12 18:55:54,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 15:52:48,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 15:54:55,海泰浏览器,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 15:55:03,华为浏览器,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 15:55:16,海泰浏览器,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 16:02:20,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 16:24:42,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 16:24:56,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 17:09:26,WPS,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 17:11:24,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 19:03:53,WPS,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 19:03:56,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 19:11:52,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 20:20:03,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 20:20:04,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 20:20:07,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 20:20:32,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-13 22:45:29,华为浏览器,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-14 14:57:19,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-14 15:02:09,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-14 15:31:38,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-14 15:31:47,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-14 21:19:17,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-14 21:22:39,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-15 15:24:34,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-15 15:26:20,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-15 15:32:43,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-15 15:32:44,WPS,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-15 15:36:53,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-15 15:37:02,WPS,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-15 15:38:32,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-15 15:48:19,WPS,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-15 15:51:59,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录,大学生
device-00000103,2026-05-15 19:40:28,华为视频,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录;华为视频,大学生
device-00000103,2026-05-15 19:50:31,WPS,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录;华为视频,大学生
device-00000103,2026-05-15 20:21:35,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录;华为视频,大学生
device-00000103,2026-05-15 20:22:07,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录;华为视频,大学生
device-00000103,2026-05-15 20:28:50,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录;华为视频,大学生
device-00000103,2026-05-15 20:32:54,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录;华为视频,大学生
device-00000103,2026-05-15 20:45:00,微信,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录;华为视频,大学生
device-00000103,2026-05-15 21:25:13,哔哩哔哩,哔哩哔哩;华为浏览器;海泰浏览器;微信;备忘录;华为视频,大学生
device-00000103,2026-05-16 10:57:08,微信,华为浏览器;海泰浏览器;微信;备忘录;华为视频;哔哩哔哩,大学生
device-00000103,2026-05-16 15:30:32,哔哩哔哩,华为浏览器;海泰浏览器;微信;备忘录;华为视频;哔哩哔哩,大学生
device-00000103,2026-05-17 09:01:55,微信,华为浏览器;海泰浏览器;微信;备忘录;华为视频;哔哩哔哩,大学生
device-00000103,2026-05-17 09:03:20,哔哩哔哩,华为浏览器;海泰浏览器;微信;备忘录;华为视频;哔哩哔哩,大学生
device-00000103,2026-05-17 09:03:43,微信,华为浏览器;海泰浏览器;微信;备忘录;华为视频;哔哩哔哩,大学生
device-00000103,2026-05-17 09:50:17,哔哩哔哩,华为浏览器;海泰浏览器;微信;备忘录;华为视频;哔哩哔哩,大学生
device-00000103,2026-05-17 09:55:57,微信,华为浏览器;海泰浏览器;微信;备忘录;华为视频;哔哩哔哩,大学生
device-00000103,2026-05-18 15:59:24,哔哩哔哩,华为浏览器;海泰浏览器;微信;备忘录;华为视频;哔哩哔哩,大学生
device-00000103,2026-05-19 15:27:05,微信,华为浏览器;海泰浏览器;微信;备忘录;华为视频;哔哩哔哩,大学生
device-00000103,2026-05-23 22:20:31,海泰浏览器,华为浏览器;微信;备忘录;华为视频;哔哩哔哩,大学生
device-00000103,2026-05-25 16:25:05,微信,华为浏览器;微信;备忘录;华为视频;哔哩哔哩;海泰浏览器,大学生
device-00000103,2026-05-26 15:20:15,WPS,华为浏览器;微信;备忘录;华为视频;哔哩哔哩;海泰浏览器,大学生
device-00000103,2026-05-26 15:35:47,微信,华为浏览器;微信;备忘录;华为视频;哔哩哔哩;海泰浏览器,大学生
device-00000103,2026-05-26 15:37:22,海泰浏览器,华为浏览器;微信;备忘录;华为视频;哔哩哔哩,大学生
device-00000103,2026-05-26 16:02:08,微信,华为浏览器;微信;备忘录;华为视频;哔哩哔哩,大学生
device-00000103,2026-05-26 17:10:47,WPS,华为浏览器;微信;备忘录;华为视频;哔哩哔哩,大学生
device-00000103,2026-05-27 15:50:09,微信,华为浏览器;微信;备忘录;华为视频;哔哩哔哩,大学生
device-00000103,2026-05-27 17:06:55,WPS,华为浏览器;微信;备忘录;华为视频;哔哩哔哩,大学生
device-00000103,2026-05-28 15:26:09,微信,华为浏览器;微信;备忘录;华为视频;哔哩哔哩,大学生
device-00000103,2026-05-28 15:26:49,海泰浏览器,华为浏览器;微信;备忘录;华为视频;哔哩哔哩;海泰浏览器,大学生
device-00000103,2026-05-28 15:28:11,WPS,华为浏览器;微信;备忘录;华为视频;哔哩哔哩;海泰浏览器,大学生
device-00000103,2026-05-28 16:01:18,微信,华为浏览器;微信;备忘录;华为视频;哔哩哔哩;海泰浏览器,大学生
device-00000103,2026-05-28 16:04:58,海泰浏览器,华为浏览器;微信;备忘录;华为视频;哔哩哔哩;海泰浏览器,大学生
device-00000103,2026-05-28 16:14:10,微信,华为浏览器;微信;备忘录;华为视频;哔哩哔哩;海泰浏览器,大学生
device-00000103,2026-05-28 16:32:30,WPS,华为浏览器;微信;备忘录;华为视频;哔哩哔哩;海泰浏览器,大学生
device-00000103,2026-05-28 16:44:22,微信,华为浏览器;微信;备忘录;华为视频;哔哩哔哩;海泰浏览器,大学生
device-00000103,2026-05-28 16:57:08,WPS,华为浏览器;微信;备忘录;华为视频;哔哩哔哩;海泰浏览器,大学生
device-00000103,2026-05-28 17:26:32,海泰浏览器,华为浏览器;微信;备忘录;华为视频;哔哩哔哩;海泰浏览器,大学生
device-00000103,2026-05-30 10:45:43,WPS,华为浏览器;微信;备忘录;华为视频;哔哩哔哩;海泰浏览器,大学生
device-00000103,2026-05-30 10:46:49,微信,华为浏览器;微信;备忘录;华为视频;哔哩哔哩;海泰浏览器,大学生
device-00000103,2026-05-30 10:51:46,海泰浏览器,华为浏览器;微信;备忘录;华为视频;哔哩哔哩;海泰浏览器,大学生
device-00000103,2026-05-30 11:24:01,微信,华为浏览器;微信;备忘录;华为视频;哔哩哔哩;海泰浏览器,大学生
device-00000104,2026-05-01 07:18:47,哔哩哔哩,哔哩哔哩,大学生
device-00000104,2026-05-01 07:47:55,华为音乐,哔哩哔哩;华为音乐,大学生
device-00000104,2026-05-01 11:10:02,微信,哔哩哔哩;华为音乐;微信,大学生
device-00000104,2026-05-01 13:08:56,华为音乐,哔哩哔哩;华为音乐;微信,大学生
device-00000104,2026-05-01 13:41:47,哔哩哔哩,哔哩哔哩;华为音乐;微信,大学生
device-00000104,2026-05-01 14:39:43,华为浏览器,哔哩哔哩;华为音乐;微信;华为浏览器,大学生
device-00000104,2026-05-01 16:58:01,哔哩哔哩,哔哩哔哩;华为音乐;微信;华为浏览器,大学生
device-00000104,2026-05-01 19:20:27,日历,哔哩哔哩;华为音乐;微信;华为浏览器;日历,大学生
device-00000104,2026-05-01 19:20:55,哔哩哔哩,哔哩哔哩;华为音乐;微信;华为浏览器;日历,大学生
device-00000104,2026-05-01 19:21:07,日历,哔哩哔哩;华为音乐;微信;华为浏览器;日历,大学生
device-00000104,2026-05-01 19:34:01,华为浏览器,哔哩哔哩;华为音乐;微信;华为浏览器;日历,大学生
device-00000104,2026-05-02 07:55:54,哔哩哔哩,哔哩哔哩;华为音乐;微信;华为浏览器;日历,大学生
device-00000104,2026-05-02 09:34:18,华为浏览器,哔哩哔哩;华为音乐;微信;华为浏览器;日历,大学生
device-00000104,2026-05-02 10:49:24,哔哩哔哩,哔哩哔哩;华为音乐;微信;华为浏览器;日历,大学生
device-00000104,2026-05-02 13:15:53,华为音乐,哔哩哔哩;华为音乐;微信;华为浏览器;日历,大学生
device-00000104,2026-05-02 13:42:46,哔哩哔哩,哔哩哔哩;华为音乐;微信;华为浏览器;日历,大学生
device-00000104,2026-05-02 15:26:38,华为浏览器,哔哩哔哩;华为音乐;微信;华为浏览器;日历,大学生
device-00000104,2026-05-02 16:15:54,华为音乐,哔哩哔哩;华为音乐;微信;华为浏览器;日历,大学生
